campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
20457,2024-03-31,74,58,604,400,3216.99,169,23962
20458,2024-02-12,16,85,600,402,4496.81,24,34674
20459,2022-08-13,40,20,604,403,3654.77,35,39240
20460,2024-05-12,12,70,603,402,1293.25,115,33331
20461,2023-06-08,87,67,604,403,311.0,123,27976
20462,2023-02-16,4,92,603,402,1812.04,134,24984
20463,2023-10-20,65,56,600,401,1856.8,58,49182
20464,2024-03-31,41,89,602,403,84.36,62,7395
20465,2022-03-09,86,7,603,400,2060.66,70,41957
20466,2023-04-18,71,73,602,402,1146.69,39,5888
20467,2023-06-11,55,58,600,403,2751.73,153,31416
20468,2022-07-31,30,87,603,403,2463.3,149,36974
20469,2022-05-29,92,69,604,403,642.12,37,14173
20470,2024-11-27,34,34,600,400,4650.0,119,21209
20471,2022-03-02,37,74,603,402,4363.49,123,12728
20472,2024-08-13,97,66,602,403,4509.21,104,23695
20473,2024-03-21,67,86,603,402,3327.52,26,43571
20474,2022-01-10,51,99,600,401,2399.05,1,43964
20475,2022-04-20,92,52,602,402,569.67,4,20097
20476,2023-05-08,16,59,602,403,4314.64,125,39000
20477,2022-03-14,32,57,603,400,3589.83,151,36042
20478,2022-05-16,39,36,600,402,2297.02,190,13765
20479,2022-09-15,28,51,603,400,3542.43,153,9369
20480,2022-11-27,52,3,600,401,1746.42,187,10673
20481,2024-10-20,53,20,603,403,2952.16,186,3120
20482,2023-08-21,50,94,602,403,614.8,111,24779
20483,2024-06-27,14,47,600,400,1149.47,15,19904
20484,2023-05-15,9,30,602,403,3821.9,186,38683
20485,2023-08-31,10,24,602,402,3539.37,87,12715
20486,2024-07-24,51,77,600,401,327.48,191,14344
20487,2022-06-30,78,13,603,403,4156.43,174,37554
20488,2024-08-14,8,24,603,403,2414.67,75,32166
20489,2022-11-27,98,11,604,402,2617.93,124,31640
20490,2022-04-30,50,21,600,403,1795.04,64,37145
20491,2022-05-10,23,37,602,403,544.78,122,45966
20492,2022-04-10,32,42,603,402,3001.25,48,11518
20493,2023-08-15,18,57,600,403,2768.22,127,9113
20494,2022-10-22,79,73,600,402,2495.06,102,35262
20495,2024-11-07,67,77,602,401,525.9,47,7746
20496,2023-12-06,26,81,602,403,1806.89,84,44290
20497,2023-12-12,73,79,600,403,3921.36,71,45144
20498,2022-02-02,32,31,603,401,1788.36,136,39836
20499,2024-06-30,76,41,603,401,241.49,157,46743
20500,2023-04-08,24,93,602,400,3168.13,147,37374
20501,2024-06-23,26,64,604,402,1007.41,36,3906
20502,2023-09-21,47,57,603,403,2655.98,75,9601
20503,2022-08-11,7,92,602,402,1435.7,21,1704
20504,2023-03-04,28,23,603,401,3659.72,145,22972
20505,2022-05-03,71,43,602,401,4135.71,54,34306
20506,2024-07-28,29,92,602,401,3855.8,32,45738
20507,2022-11-16,25,58,604,402,822.07,7,40537
20508,2022-08-03,22,48,602,401,718.69,15,28512
20509,2023-05-22,75,10,600,402,1572.64,121,27195
20510,2024-07-24,80,13,602,400,1177.72,39,27236
20511,2024-04-02,29,3,604,402,4319.27,120,10482
20512,2023-11-04,81,3,600,400,580.12,22,17398
20513,2022-08-19,32,28,603,401,3266.64,147,35052
20514,2024-04-12,18,84,603,401,4755.04,73,6558
20515,2024-04-02,24,88,603,403,2341.14,171,3015
20516,2024-11-18,10,96,600,402,1802.79,100,3467
20517,2024-04-13,19,75,602,403,3702.26,15,31728
20518,2024-02-01,94,68,603,403,1490.63,101,27188
20519,2023-03-21,19,36,600,403,1862.32,113,34184
20520,2024-07-07,45,9,604,403,504.56,185,20892
20521,2022-04-06,43,16,604,400,3585.42,76,23309
20522,2022-01-16,1,56,600,403,2531.07,186,35279
20523,2023-07-28,63,93,602,402,878.18,12,27855
20524,2024-01-12,46,58,600,403,4293.71,169,9455
20525,2024-08-18,11,22,603,401,4071.82,4,32348
20526,2022-07-27,34,84,604,400,3476.59,43,27806
20527,2023-02-09,3,43,600,403,3896.89,137,3807
20528,2022-04-28,2,91,600,403,1054.07,121,42963
20529,2022-05-18,30,51,602,400,3152.38,87,4641
20530,2024-07-31,31,69,602,400,3451.0,78,35875
20531,2023-02-27,79,83,602,402,4194.79,135,3694
20532,2023-12-22,80,25,604,402,1990.02,69,39926
20533,2024-10-04,68,19,603,400,585.07,49,29554
20534,2022-04-02,100,45,602,401,1529.64,102,40801
20535,2023-12-02,93,81,603,400,3048.77,88,38785
20536,2024-05-26,49,60,602,403,3648.26,66,35407
20537,2023-09-07,55,82,603,400,4779.06,104,39907
20538,2022-10-29,20,46,604,403,4372.85,136,44880
20539,2023-06-08,71,59,600,402,4256.83,39,15135
20540,2023-11-12,33,79,603,402,642.22,199,41894
20541,2022-09-06,66,84,602,402,1369.36,96,16393
20542,2023-04-05,25,99,604,401,757.93,32,31006
20543,2022-07-15,39,70,604,403,4994.01,63,16610
20544,2024-08-21,65,85,602,400,424.61,2,33704
20545,2024-01-06,16,15,602,402,1894.76,78,27730
20546,2024-06-01,84,15,602,402,4150.44,198,34857
20547,2022-01-02,18,50,602,403,2715.13,136,46535
20548,2024-03-21,84,32,604,403,316.24,125,40626
20549,2022-05-28,8,22,600,400,4456.1,144,15627
20550,2024-01-26,58,63,602,403,1405.95,95,5887
20551,2023-02-13,11,71,604,401,1746.69,142,716
20552,2022-05-05,86,61,603,402,2231.83,95,18579
20553,2023-07-20,2,91,600,403,130.6,2,47798
20554,2022-07-06,33,88,602,403,4561.59,20,32579
20555,2022-08-28,97,65,604,400,69.14,159,45725
20556,2023-12-31,91,28,602,400,3560.3,30,43686
20557,2022-06-26,43,90,604,402,503.54,189,15219
20558,2023-11-02,62,10,602,402,4587.07,120,42363
20559,2022-12-12,83,50,604,401,3482.27,114,7142
20560,2022-11-29,29,2,602,402,3945.83,162,36696
20561,2022-04-04,28,1,604,402,3042.07,172,36968
20562,2024-11-03,81,13,600,400,264.35,23,1717
20563,2023-05-26,37,96,604,401,3728.02,110,24359
20564,2022-02-24,46,15,600,402,2387.74,41,30928
20565,2022-03-26,38,59,603,402,4905.34,88,40613
20566,2023-02-05,66,86,603,401,1853.32,149,35540
20567,2022-07-14,91,17,604,401,1923.75,84,20605
20568,2022-01-07,74,26,603,400,4690.45,103,20588
20569,2023-07-12,8,39,600,403,3246.09,116,25900
20570,2024-09-26,40,72,603,403,4383.87,147,12466
20571,2022-01-04,99,9,602,401,3686.96,82,1413
20572,2024-05-07,98,25,602,400,2925.92,129,21312
20573,2024-04-07,9,63,603,402,4989.85,33,42476
20574,2023-06-10,37,2,602,400,4779.93,143,45442
20575,2023-12-06,79,72,604,402,4948.53,14,49352
20576,2024-10-04,37,61,603,401,680.55,66,40058
20577,2023-02-04,73,53,600,401,4368.08,54,13317
20578,2024-10-14,77,62,604,403,1010.01,58,40293
20579,2024-01-18,52,71,603,402,1737.37,72,6602
20580,2024-07-18,30,21,604,402,1565.42,116,8089
20581,2024-12-09,43,84,603,400,957.86,166,14512
20582,2024-09-09,61,77,603,402,937.99,18,45275
20583,2024-09-08,73,81,603,402,4964.64,199,26890
20584,2024-10-25,83,6,600,403,1112.17,61,15359
20585,2024-12-02,12,81,603,401,4421.35,185,25518
20586,2022-11-30,2,91,602,402,2817.8,112,32856
20587,2023-04-10,29,29,602,400,4751.91,40,38959
20588,2023-12-23,92,29,603,402,4661.12,111,4963
20589,2022-01-16,24,69,604,403,3187.77,48,10625
20590,2024-08-29,61,16,600,401,1509.62,30,45698
20591,2022-07-16,66,59,602,400,4390.84,35,39247
20592,2023-05-28,39,16,604,400,4812.66,12,28426
20593,2022-09-02,57,47,600,402,4473.97,35,44910
20594,2022-10-04,37,37,602,402,2523.07,57,2116
20595,2024-04-10,7,66,602,403,1979.65,27,14074
20596,2022-09-12,38,66,600,402,4767.6,185,1709
20597,2024-12-05,61,75,602,402,1977.04,118,28894
20598,2024-08-08,46,55,600,401,3819.29,136,21823
20599,2024-03-01,98,97,602,400,2227.98,129,33261
20600,2023-09-13,1,98,603,401,496.84,97,48194
20601,2022-07-23,82,21,604,401,3607.58,132,3162
20602,2024-04-30,33,44,603,401,1479.58,97,18840
20603,2024-07-27,96,75,603,403,4194.84,179,7470
20604,2022-04-27,5,33,603,403,3182.53,71,17898
20605,2023-04-08,7,19,604,403,302.14,132,45620
20606,2024-08-20,80,26,602,401,3221.16,47,43676
20607,2022-06-23,95,26,604,401,3579.48,171,18744
20608,2022-12-13,36,44,603,403,2120.27,89,28028
20609,2024-07-16,88,96,600,402,4603.29,90,7257
20610,2022-12-01,30,74,603,403,84.69,186,31323
20611,2023-08-08,13,40,603,400,347.03,163,23863
20612,2022-01-13,68,90,600,401,4815.08,44,33648
20613,2022-01-12,92,85,602,401,1413.0,142,38841
20614,2023-02-20,7,62,603,401,740.26,127,37519
20615,2022-11-02,100,40,604,402,801.71,78,47258
20616,2023-10-08,74,62,600,403,4733.33,130,38262
20617,2024-05-25,59,91,602,403,160.44,103,18240
20618,2024-06-12,43,11,603,402,1310.05,25,26060
20619,2024-02-24,60,79,600,403,3456.91,181,28221
20620,2023-12-26,29,4,603,402,470.44,34,8323
20621,2023-03-15,76,75,600,402,1134.08,10,22378
20622,2024-11-01,10,31,600,402,250.49,6,9161
20623,2023-07-17,90,22,600,403,3056.74,102,17456
20624,2023-05-06,56,56,604,402,2197.37,3,35355
20625,2022-02-25,75,63,602,401,415.59,11,26852
20626,2023-06-08,74,21,604,403,210.73,50,33914
20627,2022-09-20,57,100,603,400,2643.76,181,28068
20628,2022-02-11,33,50,602,400,2264.93,94,26722
20629,2022-11-12,74,47,602,401,4366.06,126,33793
20630,2023-02-08,2,69,600,402,1000.18,65,21930
20631,2022-10-08,2,19,603,402,2164.4,167,7115
20632,2023-05-28,86,85,604,401,2047.71,119,30442
20633,2023-10-30,88,32,604,402,4595.67,155,38676
20634,2022-06-04,20,13,604,401,4210.66,52,7427
20635,2024-06-05,72,30,603,402,1846.42,109,49509
20636,2022-08-29,20,15,600,400,1580.66,182,27506
20637,2023-03-21,40,33,603,402,4372.53,173,27252
20638,2023-12-14,72,91,600,402,2487.55,63,11004
20639,2023-04-15,15,59,600,403,2206.69,105,36984
20640,2024-05-20,11,50,604,401,2676.36,99,19558
20641,2022-04-10,9,66,602,401,2609.57,140,46524
20642,2022-03-19,87,15,604,400,1482.78,196,7282
20643,2022-09-12,22,31,600,400,4946.69,196,21857
20644,2024-12-09,54,87,604,402,2947.55,78,5322
20645,2024-01-15,43,12,603,403,2469.22,147,20914
20646,2024-01-14,36,97,604,400,539.66,104,9639
20647,2022-02-12,82,52,600,401,1111.9,53,39290
20648,2024-04-30,92,41,603,401,4936.22,115,33066
20649,2023-04-02,2,17,600,400,3016.36,81,19887
20650,2024-04-03,34,100,602,402,3419.17,134,19090
20651,2022-12-07,14,60,604,401,4100.7,157,3215
20652,2024-02-11,55,63,604,400,1518.23,110,46968
20653,2022-01-11,38,85,600,400,1359.29,100,1735
20654,2023-07-21,26,75,604,400,82.44,82,32003
20655,2024-01-01,52,2,603,403,607.64,168,10401
20656,2023-12-27,31,31,604,401,4787.07,158,16583
20657,2024-04-12,77,5,602,403,358.16,164,10603
20658,2022-06-07,89,8,600,401,4216.88,101,36611
20659,2022-09-12,59,19,600,403,4083.26,127,2646
20660,2023-12-24,94,97,602,401,3358.65,72,16376
20661,2023-11-21,69,90,604,403,861.29,131,31114
20662,2024-07-02,52,76,604,403,3587.98,158,19506
20663,2022-03-14,11,20,603,400,4260.1,21,46732
20664,2022-07-10,92,55,604,402,3461.42,177,47785
20665,2024-06-29,96,62,603,401,4451.85,14,19241
20666,2023-06-04,72,65,603,400,4980.19,100,19985
20667,2022-06-26,65,66,604,403,768.71,155,22516
20668,2023-02-15,12,22,604,403,3532.29,47,46034
20669,2022-04-11,6,66,604,403,3784.78,172,42313
20670,2022-08-28,79,68,600,402,4414.02,138,21025
20671,2024-06-17,80,97,603,402,720.27,133,734
20672,2024-08-09,51,9,603,402,2217.67,104,48923
20673,2022-01-05,92,58,602,401,1127.34,35,48618
20674,2024-07-18,70,59,604,403,2257.5,1,15254
20675,2024-03-22,23,81,604,403,2551.73,6,5302
20676,2024-12-04,17,67,602,400,2615.67,153,16393
20677,2022-10-11,70,31,600,400,1036.94,103,33876
20678,2024-12-17,5,88,602,401,3404.29,133,11476
20679,2023-09-18,75,53,600,400,3362.8,106,45813
20680,2022-09-11,47,24,604,403,4798.29,23,26623
20681,2022-06-21,38,35,600,400,2253.88,121,18784
20682,2022-07-28,69,19,603,403,4047.83,23,21930
20683,2022-08-31,69,4,603,401,3778.12,98,15086
20684,2022-11-16,62,54,603,400,1234.63,156,45262
20685,2024-02-14,12,99,602,403,3058.8,124,41982
20686,2023-09-29,70,96,603,400,3138.24,106,41716
20687,2024-11-23,6,19,600,401,4871.23,17,49429
20688,2023-03-01,53,5,604,403,2391.61,121,43177
20689,2022-06-15,73,34,603,402,1487.81,2,10163
20690,2022-04-26,45,76,604,402,3104.14,86,34765
20691,2022-07-13,51,4,600,403,2206.09,55,22012
20692,2024-02-08,52,84,604,400,4576.0,64,41018
20693,2022-02-22,4,36,604,401,1735.37,82,35413
20694,2023-09-09,59,89,603,403,2920.13,5,13608
20695,2022-03-16,64,1,603,401,1966.37,199,38758
20696,2024-10-30,33,76,603,402,3890.97,139,6980
20697,2022-12-19,74,39,604,401,1929.35,109,20833
20698,2022-12-27,92,81,602,401,1968.22,82,34067
20699,2023-09-28,10,18,602,400,4707.07,33,41166
20700,2023-01-03,55,80,600,403,4336.59,95,39771
20701,2022-02-25,92,70,603,400,120.28,109,40915
20702,2022-06-05,97,78,602,401,2143.06,123,20676
20703,2024-07-21,55,40,602,401,2267.55,83,23115
20704,2022-06-11,12,46,603,402,1249.94,22,19701
20705,2023-10-17,82,66,602,401,3290.23,165,44544
20706,2023-03-07,43,28,603,400,4319.33,4,9353
20707,2022-06-21,8,27,603,401,2835.61,44,16642
20708,2024-01-21,77,65,603,400,2157.99,113,19642
20709,2024-11-04,97,13,603,401,4526.17,137,44487
20710,2022-07-21,3,24,600,401,767.1,20,29820
20711,2022-11-26,61,34,603,403,2444.04,116,9578
20712,2022-04-15,85,95,602,403,2083.76,163,28886
20713,2023-07-30,14,58,604,402,1541.87,85,32053
20714,2023-10-11,69,85,600,402,4014.07,112,46755
20715,2022-06-11,71,45,602,400,2770.02,168,2433
20716,2024-08-28,74,94,603,400,1251.04,78,23855
20717,2024-10-10,5,33,604,402,3866.32,167,27378
20718,2022-04-24,40,5,600,403,2597.56,92,5295
20719,2022-05-17,13,29,603,403,1526.29,142,34100
20720,2023-08-15,21,80,603,400,4284.45,71,5810
20721,2023-12-25,99,10,604,401,2124.35,28,4911
20722,2022-12-19,10,97,604,403,2025.12,56,44246
20723,2023-12-09,38,68,604,402,360.06,38,28415
20724,2022-10-04,24,4,603,402,1926.02,162,41453
20725,2022-01-17,34,8,602,403,2896.73,152,31428
20726,2024-08-04,18,42,600,401,1579.2,36,14416
20727,2024-03-01,68,100,603,400,3111.94,156,15284
20728,2024-02-16,89,28,603,400,1961.41,153,40127
20729,2023-10-13,24,55,603,400,3443.86,94,3701
20730,2022-04-13,3,18,604,400,4632.8,142,10916
20731,2024-06-06,57,68,600,402,4466.07,38,48205
20732,2024-12-21,56,12,600,402,3823.33,27,37873
20733,2024-10-06,63,88,603,401,567.9,187,38582
20734,2023-02-09,91,3,604,402,3692.31,197,23536
20735,2022-01-26,96,9,603,400,1423.44,66,19470
20736,2022-09-16,54,58,600,401,1786.3,127,9814
20737,2023-02-17,53,11,600,400,3223.23,28,11476
20738,2023-06-10,67,13,600,401,125.53,133,43837
20739,2023-05-08,33,92,602,403,846.04,188,18527
20740,2023-02-04,25,35,602,402,3932.15,197,11528
20741,2022-11-07,24,64,604,401,4000.97,63,17898
20742,2023-11-05,91,6,604,403,3594.81,66,43949
20743,2022-06-22,31,26,602,402,2077.18,151,46407
20744,2023-11-12,49,30,602,402,2857.25,186,12935
20745,2022-09-12,82,94,602,402,4771.72,25,45252
20746,2023-07-21,9,47,602,402,4710.23,109,16081
20747,2024-08-04,80,10,602,402,2519.41,159,27202
20748,2023-07-09,58,58,603,401,831.37,64,3608
20749,2024-04-08,98,35,600,402,2804.05,63,41615
20750,2024-06-28,51,58,600,401,1353.07,163,15593
20751,2022-05-19,68,21,604,402,1817.44,200,17974
20752,2024-03-04,88,96,600,402,2144.89,51,46388
20753,2024-06-28,92,31,600,402,2011.67,30,5900
20754,2024-02-11,67,78,600,400,940.18,12,26893
20755,2023-05-24,50,37,603,401,963.05,6,10767
20756,2022-02-27,55,83,600,402,3795.58,12,217
20757,2024-07-03,43,19,600,403,1022.93,162,27897
20758,2023-12-03,70,10,603,401,3312.7,136,31003
20759,2022-06-24,93,40,604,401,2997.37,179,27792
20760,2024-02-27,2,66,604,401,4874.91,75,741
20761,2023-11-02,24,27,600,401,2219.77,9,3172
20762,2024-11-26,85,73,604,400,4512.31,168,17960
20763,2024-01-08,82,34,600,402,3403.95,156,38630
20764,2024-11-28,89,31,603,400,3084.92,18,2842
20765,2024-01-20,64,44,604,401,2282.86,62,45313
20766,2022-12-25,11,98,603,400,3641.42,71,29454
20767,2022-03-28,70,5,604,403,1990.65,54,3069
20768,2023-08-02,89,55,602,402,3124.55,42,42901
20769,2022-08-30,50,85,604,400,1228.74,108,9583
20770,2023-01-12,44,36,603,400,3257.81,26,2640
20771,2024-09-22,41,87,600,403,368.98,177,44037
20772,2023-11-13,19,15,602,403,3959.01,5,43873
20773,2024-08-29,56,43,603,403,2560.48,93,24783
20774,2023-11-26,34,64,603,402,2728.65,191,21910
20775,2022-02-25,27,77,602,403,3306.4,65,26596
20776,2023-08-23,32,16,603,402,4227.99,107,16309
20777,2024-08-08,22,11,604,403,4961.28,48,22118
20778,2024-01-29,14,93,604,401,3563.8,176,29746
20779,2023-07-09,96,15,600,403,4695.94,144,9607
20780,2024-02-20,60,94,600,401,1064.82,127,37297
20781,2023-11-04,15,20,600,403,1260.08,136,18405
20782,2024-11-01,88,47,600,402,2168.72,60,23525
20783,2023-08-30,55,53,604,400,2795.14,157,22125
20784,2023-02-25,31,54,603,400,3843.81,9,38533
20785,2023-09-02,74,56,602,401,4863.11,91,36149
20786,2023-11-24,18,79,600,402,1508.58,93,9300
20787,2023-11-10,97,80,602,402,247.23,12,44893
20788,2024-02-04,81,95,603,403,1220.47,97,40976
20789,2022-12-31,32,81,604,403,4023.96,161,35589
20790,2024-11-24,83,4,602,402,2796.37,31,2946
20791,2024-02-07,4,13,603,403,2628.24,80,1039
20792,2024-10-17,45,2,600,402,4921.52,175,32351
20793,2023-11-26,52,98,602,401,1479.17,10,2126
20794,2022-10-31,28,86,600,403,2029.75,172,21005
20795,2024-07-02,71,9,602,402,4373.12,48,28382
20796,2023-01-21,30,46,602,400,2599.43,17,31379
20797,2022-08-27,50,42,602,403,1931.55,131,31542
20798,2022-06-05,15,43,603,403,3411.1,80,24308
20799,2023-08-30,99,16,604,402,4984.64,185,22627
20800,2022-11-13,94,30,602,400,1484.9,124,19540
20801,2022-01-10,81,2,604,401,110.28,105,43329
20802,2023-03-20,36,96,600,402,4866.92,106,22112
20803,2023-03-28,18,23,603,401,461.38,183,2489
20804,2022-04-09,80,83,604,402,2588.71,123,15183
20805,2022-11-18,3,40,600,400,3398.01,165,16221
20806,2024-09-20,71,21,602,403,1160.21,70,46051
20807,2024-07-11,13,33,602,402,1715.17,32,23697
20808,2022-04-09,2,22,604,400,586.56,68,44340
20809,2023-04-21,36,23,602,403,2174.79,17,21842
20810,2022-08-31,49,1,600,402,1698.72,8,29474
20811,2022-01-10,99,39,604,403,1313.4,150,28474
20812,2023-06-30,59,74,600,402,4358.6,96,44584
20813,2024-04-13,94,31,604,400,582.11,175,31108
20814,2023-06-20,24,88,602,403,969.59,122,25376
20815,2024-08-22,65,40,604,402,4240.2,194,35453
20816,2024-12-08,91,96,604,402,573.96,47,46827
20817,2022-09-13,23,83,602,402,3296.73,45,49995
20818,2023-08-10,29,22,600,400,2772.78,197,48097
20819,2024-11-11,39,60,603,402,3162.45,6,49476
20820,2022-03-20,97,22,600,403,1245.31,147,15000
20821,2023-04-18,87,91,602,403,4723.2,161,18667
20822,2024-07-19,78,76,603,403,4201.66,99,7364
20823,2024-06-28,17,91,603,400,1458.27,117,25563
20824,2023-03-30,42,65,602,403,3539.11,128,10049
20825,2022-07-16,58,19,604,402,2305.53,117,23523
20826,2023-02-11,55,46,603,403,4114.46,168,4963
20827,2022-10-28,73,96,603,402,4691.67,84,16165
20828,2022-12-25,71,34,602,400,1093.49,92,38610
20829,2023-10-22,83,91,603,403,4638.58,74,45099
20830,2023-12-07,100,92,600,402,2105.01,112,44530
20831,2023-08-01,19,88,604,402,1813.54,199,44677
20832,2023-07-07,81,100,603,400,3849.68,105,28892
20833,2024-08-05,3,96,604,403,3362.89,33,44290
20834,2023-03-29,5,45,600,402,3940.55,52,41435
20835,2024-06-20,65,68,600,403,4240.34,52,8569
20836,2023-11-19,34,22,600,400,995.35,148,17545
20837,2023-10-16,64,17,603,403,1997.97,51,27142
20838,2023-01-20,43,29,604,403,3597.91,4,22952
20839,2024-07-13,91,59,603,402,2019.72,35,8532
20840,2022-01-22,50,41,600,401,2921.71,85,10350
20841,2022-10-29,58,56,602,402,1861.61,24,19208
20842,2022-04-10,91,9,603,402,4272.63,103,5352
20843,2023-03-07,26,35,602,400,127.16,156,21492
20844,2022-07-13,18,17,603,403,4788.53,165,19896
20845,2023-10-07,87,3,604,403,834.87,39,43370
20846,2022-07-27,14,97,600,401,1688.18,60,11249
20847,2023-03-10,34,53,602,403,4899.37,200,5208
20848,2022-06-14,86,3,602,400,1136.61,134,38979
20849,2023-09-06,46,100,600,401,1972.58,126,34966
20850,2023-09-05,25,4,602,402,1361.02,46,19974
20851,2023-04-09,62,96,603,402,3095.48,88,11939
20852,2024-10-13,53,27,602,401,1497.08,68,23172
20853,2022-06-29,13,19,602,402,4157.23,158,49051
20854,2022-07-21,78,46,604,400,2876.97,32,42974
20855,2023-11-07,36,91,600,400,1897.68,194,16291
20856,2024-12-07,17,9,603,403,2820.28,167,32790
20857,2024-12-04,44,30,604,400,3872.86,52,44004
20858,2023-10-31,46,58,602,400,1991.35,135,8226
20859,2023-09-16,16,79,602,401,2036.05,89,22869
20860,2022-07-07,40,10,604,402,934.93,140,28826
20861,2024-12-15,66,46,602,403,603.84,143,40288
20862,2022-02-25,65,11,603,403,926.52,120,38171
20863,2023-09-08,32,58,604,402,4766.85,46,22522
20864,2023-10-08,51,46,603,403,1032.31,165,47904
20865,2022-09-25,44,62,602,402,2453.31,7,28356
20866,2023-11-19,10,97,604,402,2873.51,61,14166
20867,2022-05-02,16,97,602,403,2418.5,127,14574
20868,2022-10-07,70,31,600,400,1502.27,105,42491
20869,2023-03-24,1,10,600,402,976.27,149,7853
20870,2023-11-28,87,17,603,402,875.83,143,43689
20871,2024-07-13,7,70,602,403,1525.49,173,9825
20872,2023-12-21,97,60,602,402,2675.82,27,27227
20873,2022-07-12,1,95,603,400,541.56,155,30917
20874,2023-12-01,64,50,603,402,1400.88,145,11116
20875,2024-05-08,3,68,602,402,1956.07,128,22779
20876,2023-01-29,38,3,604,401,1447.85,31,16209
20877,2022-08-18,67,23,602,402,3765.32,17,34925
20878,2023-03-04,13,27,600,400,4635.09,2,22253
20879,2023-04-17,71,18,604,401,1352.21,57,32001
20880,2023-03-24,78,66,603,401,621.06,143,8774
20881,2023-11-05,28,45,604,402,3069.16,191,13171
20882,2024-05-03,34,95,602,400,343.36,63,21844
20883,2024-06-28,33,66,604,402,4897.29,87,47899
20884,2022-03-20,11,21,602,403,3462.51,47,21115
20885,2024-08-19,21,44,602,401,2168.35,92,19577
20886,2023-09-03,30,87,603,402,1380.68,115,27372
20887,2023-03-29,97,20,604,400,1479.38,45,5518
20888,2024-12-07,4,54,604,402,4826.8,82,27950
20889,2022-04-19,32,49,600,401,2759.62,161,15042
20890,2023-12-24,30,30,603,401,123.4,69,33138
20891,2024-05-06,11,66,602,402,3228.42,165,21460
20892,2023-01-05,80,53,603,402,4406.27,188,20821
20893,2024-12-17,38,83,602,400,136.28,104,13759
20894,2023-08-14,80,71,600,403,4040.55,6,25985
20895,2023-06-02,14,96,602,401,3651.19,50,37178
20896,2024-08-05,3,94,604,401,1602.41,104,15885
20897,2024-09-02,15,45,603,401,3862.3,135,12644
20898,2022-01-10,84,35,600,402,1011.77,90,5597
20899,2024-04-03,77,8,604,402,949.88,95,11399
20900,2024-08-20,99,18,604,402,3943.78,41,7814
20901,2024-08-11,49,99,602,403,1263.47,149,779
20902,2024-08-22,20,17,602,403,600.87,94,48967
20903,2023-02-05,65,12,602,400,4350.85,176,27462
20904,2022-04-28,50,29,603,403,4234.94,160,26964
20905,2024-08-16,58,45,600,401,2747.05,143,12420
20906,2022-10-25,79,96,604,403,4252.72,195,27939
20907,2024-02-05,83,56,603,401,3751.9,10,44328
20908,2024-05-09,10,91,600,401,661.33,41,27817
20909,2023-05-23,22,35,602,402,4127.32,126,31158
20910,2023-11-01,22,60,600,403,4872.56,1,2322
20911,2023-08-16,84,19,602,401,1603.05,8,24317
20912,2023-02-20,61,100,600,400,2127.25,121,26452
20913,2024-12-21,17,34,604,402,3245.69,113,9637
20914,2023-01-09,60,100,604,402,397.13,44,20979
20915,2023-11-08,59,7,602,403,1304.58,13,35951
20916,2022-10-14,10,17,600,401,2389.26,3,30067
20917,2023-05-25,7,38,603,402,3161.57,15,26098
20918,2024-09-20,83,92,603,403,793.81,119,17754
20919,2023-07-29,37,69,603,401,315.27,159,46327
20920,2023-03-08,89,94,604,400,1808.26,173,38313
20921,2024-08-25,84,42,604,400,3544.99,172,1163
20922,2022-10-17,46,39,600,403,2265.68,101,42609
20923,2024-03-09,15,89,602,400,3436.68,129,34857
20924,2024-10-04,8,91,600,400,3897.88,193,10769
20925,2022-10-21,97,7,602,401,2978.27,130,26395
20926,2022-05-12,83,39,600,402,4934.32,162,24867
20927,2023-07-17,99,45,602,402,3816.13,66,8573
20928,2023-03-14,89,52,602,402,338.67,18,7617
20929,2023-12-21,16,47,602,403,217.42,63,28189
20930,2024-07-18,65,51,603,400,3366.65,57,866
20931,2023-08-15,10,1,603,401,2747.82,116,39185
20932,2022-01-04,43,61,602,400,3332.49,6,42345
20933,2024-11-12,26,39,603,400,3218.7,108,48950
20934,2022-03-29,94,60,602,402,4009.43,150,9328
20935,2022-08-02,100,71,604,400,4554.94,160,30257
20936,2024-08-04,65,26,604,403,3005.61,30,18054
20937,2022-02-27,30,88,600,401,4647.92,54,25303
20938,2024-04-30,13,100,602,400,2307.86,85,29513
20939,2023-10-13,17,63,603,403,3113.14,191,7011
20940,2023-09-04,80,61,603,400,4155.15,123,44017
20941,2024-08-11,7,77,602,402,658.44,84,38634
20942,2024-05-19,2,71,604,400,2130.55,167,36529
20943,2022-09-18,10,65,602,401,2353.44,100,42701
20944,2022-05-12,84,59,603,403,2538.31,113,9027
20945,2022-02-02,64,1,600,403,3664.13,69,19623
20946,2024-05-01,93,25,600,400,2435.82,127,22885
20947,2024-05-17,1,71,604,401,4518.59,39,39883
20948,2024-10-01,26,63,600,400,4833.26,118,26552
20949,2024-10-31,89,67,600,401,3922.62,53,37521
20950,2023-04-06,48,20,604,400,3511.99,101,21817
20951,2024-04-19,46,20,603,400,1777.45,41,33248
20952,2024-03-08,87,8,603,403,1306.65,169,12444
20953,2022-01-20,52,18,603,400,4527.38,73,11008
20954,2022-09-20,47,97,602,402,2415.04,66,1462
20955,2024-06-10,92,33,600,403,3883.0,76,23467
20956,2023-10-31,35,17,600,402,2111.7,57,8423
20957,2024-08-31,87,59,604,402,2183.51,115,44081
