sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
8265,2023-01-09,803,45,88,401,976,4457.88,252
8266,2024-01-28,65,12,133,401,329,6182.4,224
8267,2024-05-18,642,100,87,400,393,2516.8,110
8268,2024-07-22,174,61,25,402,258,7069.2,274
8269,2024-04-26,177,69,24,401,295,757.89,63
8270,2023-11-15,25,25,52,402,412,184.87,7
8271,2023-09-30,607,54,163,403,334,3217.45,229
8272,2023-08-29,439,90,81,402,726,2752.1,130
8273,2022-08-24,528,63,56,401,109,3427.09,389
8274,2023-11-07,928,42,131,403,982,3237.96,242
8275,2022-03-23,922,100,90,400,224,2738.3,394
8276,2022-05-16,213,40,196,403,383,598.08,28
8277,2024-05-01,331,89,108,403,707,4419.74,382
8278,2024-10-01,809,35,76,403,906,1852.2,252
8279,2023-09-23,89,22,87,401,657,8450.16,411
8280,2023-05-25,270,12,7,403,378,7466.48,398
8281,2022-10-05,626,94,186,403,432,7082.1,430
8282,2024-05-13,783,21,183,400,898,6380.64,216
8283,2022-04-11,888,31,156,401,220,3516.46,193
8284,2024-09-24,466,33,80,400,35,11960.52,442
8285,2023-05-31,208,75,121,400,768,11032.56,396
8286,2024-11-30,191,91,15,400,224,11183.44,344
8287,2023-07-18,37,80,189,401,344,10455.48,378
8288,2023-01-11,489,95,176,400,942,8845.64,452
8289,2022-10-04,836,7,55,400,681,108.66,6
8290,2024-03-19,289,56,180,402,99,14424.48,432
8291,2023-07-01,487,66,131,403,734,11261.28,464
8292,2024-08-14,539,71,132,402,359,8768.76,438
8293,2024-10-03,635,94,92,403,718,5754.38,298
8294,2022-07-22,300,77,23,403,940,11363.65,493
8295,2023-08-25,427,9,166,400,954,4375.31,193
8296,2022-12-29,820,29,164,402,99,232.87,11
8297,2023-02-23,972,18,196,403,687,8972.9,265
8298,2024-03-14,533,55,139,402,150,56.3,10
8299,2023-01-19,965,50,85,400,657,4080.96,117
8300,2023-10-11,938,18,67,400,99,3871.0,140
8301,2022-03-22,752,57,105,402,865,1712.55,49
8302,2023-04-02,222,44,46,402,615,3703.68,192
8303,2022-04-19,255,92,162,403,884,2513.36,353
8304,2022-03-04,553,35,162,401,774,8360.96,368
8305,2022-04-21,309,99,82,401,535,8682.8,490
8306,2024-06-28,408,9,37,403,422,4107.6,252
8307,2022-08-21,973,82,51,402,308,4740.12,324
8308,2022-05-20,288,93,59,400,353,4149.6,380
8309,2024-11-14,642,25,176,402,572,12681.1,422
8310,2024-01-13,251,9,46,400,33,7470.66,267
8311,2022-03-29,320,7,200,400,889,1205.1,90
8312,2024-07-12,33,28,104,402,188,5576.43,453
8313,2024-10-02,741,32,56,400,210,4546.08,154
8314,2022-11-02,319,9,75,403,127,8376.18,411
8315,2024-09-14,893,51,42,400,778,7013.46,246
8316,2024-08-18,621,85,188,402,746,2471.05,73
8317,2022-12-30,101,5,27,403,140,8069.58,254
8318,2022-10-01,83,91,88,400,925,6888.0,246
8319,2022-02-10,750,63,176,403,242,493.5,42
8320,2023-07-15,704,8,170,402,601,5898.0,200
8321,2024-05-09,716,83,163,402,95,5286.57,313
8322,2022-12-18,493,12,71,402,496,936.09,27
8323,2023-10-11,949,89,137,403,798,4700.8,260
8324,2023-03-15,453,66,96,403,474,1264.0,50
8325,2024-08-06,126,23,17,401,875,8782.52,356
8326,2022-06-26,505,49,185,403,2,10530.08,341
8327,2024-09-29,653,2,1,401,176,6029.12,332
8328,2024-05-18,794,21,189,402,314,1814.77,173
8329,2024-11-01,869,38,51,400,717,2644.04,497
8330,2024-10-14,513,82,194,400,431,13638.01,401
8331,2024-05-17,920,44,145,402,756,2334.78,306
8332,2024-04-29,556,83,188,402,616,6793.56,334
8333,2023-07-11,617,91,50,401,8,2878.2,108
8334,2022-10-17,171,49,142,403,514,1396.34,242
8335,2023-02-28,482,47,96,403,545,5401.62,189
8336,2023-08-11,336,62,181,403,909,1908.81,167
8337,2022-10-21,267,96,108,402,211,323.3,10
8338,2022-08-17,228,17,39,401,355,3804.32,236
8339,2023-06-14,78,18,42,403,403,4328.49,157
8340,2024-02-04,749,98,1,402,859,6709.44,464
8341,2024-06-27,238,13,74,401,676,8700.52,491
8342,2022-12-30,149,85,65,403,449,1115.4,220
8343,2022-11-08,825,88,129,400,493,3505.23,493
8344,2022-04-11,148,33,81,403,280,1384.46,58
8345,2023-05-06,613,78,100,403,618,3117.24,126
8346,2023-04-04,774,79,197,401,252,2815.33,259
8347,2023-02-06,540,58,110,401,565,10660.41,369
8348,2024-12-05,595,68,39,402,526,2128.77,63
8349,2023-03-07,571,93,112,400,933,2999.24,194
8350,2022-10-18,256,43,10,403,828,10197.2,424
8351,2023-04-28,492,70,126,401,751,5119.2,324
8352,2022-08-22,594,78,134,400,386,9896.67,483
8353,2024-04-07,32,86,51,401,952,1534.7,149
8354,2023-12-20,59,70,102,403,158,3553.47,369
8355,2024-06-07,190,69,23,400,461,3769.47,207
8356,2024-06-28,826,100,138,403,985,5702.24,227
8357,2023-04-14,719,78,124,400,546,1207.5,35
8358,2022-04-03,368,84,148,403,272,8328.15,465
8359,2023-04-12,223,5,93,401,709,3341.58,249
8360,2024-05-19,162,33,36,403,121,762.12,29
8361,2023-05-10,156,36,143,403,511,1618.93,97
8362,2022-08-11,541,69,71,400,629,8170.25,275
8363,2024-03-16,84,28,37,402,22,2490.75,205
8364,2024-01-17,996,61,47,402,479,6303.15,207
8365,2023-12-15,488,98,38,403,677,7431.3,359
8366,2022-03-12,12,60,36,402,864,2368.08,117
8367,2023-12-28,538,100,3,400,593,9362.65,319
8368,2024-11-12,440,56,176,401,803,12272.24,358
8369,2023-10-04,707,3,84,400,893,3218.13,137
8370,2023-09-28,516,97,120,401,354,8591.4,370
8371,2024-02-07,280,29,74,402,241,5925.08,196
8372,2024-03-13,103,92,16,403,512,12039.8,370
8373,2024-06-29,468,19,39,401,145,6401.04,358
8374,2024-02-15,748,87,22,402,957,1501.64,124
8375,2022-03-11,11,19,128,400,140,6667.0,236
8376,2022-05-03,877,61,108,403,783,11811.82,458
8377,2023-05-14,877,69,178,400,919,1353.0,164
8378,2024-01-04,247,71,97,400,120,8609.85,477
8379,2022-05-25,159,98,10,403,351,2319.93,447
8380,2022-02-21,413,79,198,400,974,2860.42,179
8381,2023-12-11,951,73,57,401,886,2294.0,74
8382,2023-06-09,327,46,112,402,188,1137.96,109
8383,2022-07-16,311,96,138,402,287,2955.36,393
8384,2024-02-05,672,11,115,403,578,3378.76,308
8385,2022-04-17,245,71,21,402,445,4428.19,299
8386,2022-03-27,494,2,90,403,613,4987.5,190
8387,2022-01-27,860,56,54,403,926,1422.16,58
8388,2022-05-11,828,18,133,403,299,575.3,22
8389,2024-10-26,664,15,17,403,848,3376.1,98
8390,2024-02-09,592,77,59,401,71,2047.64,142
8391,2024-06-21,911,67,150,403,139,5773.11,259
8392,2023-04-26,8,100,165,401,566,983.43,147
8393,2022-10-23,77,65,92,400,329,6093.21,197
8394,2023-01-24,762,14,147,400,154,5778.75,335
8395,2023-06-22,719,94,140,402,763,5967.42,271
8396,2023-10-30,270,79,142,400,562,6561.85,499
8397,2022-02-01,609,31,140,403,362,2965.66,158
8398,2023-01-18,927,64,165,400,704,7895.84,488
8399,2024-11-11,469,40,136,403,38,2935.81,173
8400,2022-11-10,231,4,187,400,854,3203.07,191
8401,2022-01-14,599,84,80,402,642,6261.15,201
8402,2024-01-09,11,13,36,401,939,1131.76,172
8403,2024-03-19,644,48,97,403,857,881.31,29
8404,2024-01-08,30,45,159,400,855,8011.96,262
8405,2024-02-03,713,59,110,402,497,8760.24,276
8406,2023-03-12,846,61,147,401,598,1640.0,50
8407,2023-09-24,500,35,58,403,156,9882.49,449
8408,2022-03-27,722,25,84,401,85,10224.32,356
8409,2024-03-04,828,3,152,400,28,1325.57,71
8410,2023-07-12,510,10,196,402,192,3259.83,129
8411,2023-04-12,173,11,26,400,833,7267.32,324
8412,2022-09-25,448,83,107,401,241,4606.5,249
8413,2022-08-12,802,29,64,400,627,15998.72,464
8414,2023-05-14,101,34,95,401,256,5297.04,252
8415,2022-01-27,213,40,99,401,820,2740.13,101
8416,2023-01-06,528,57,68,401,823,3274.37,187
8417,2024-04-06,988,71,101,403,779,1643.46,273
8418,2023-11-15,943,71,11,400,51,5802.27,367
8419,2023-12-18,943,90,193,401,558,889.8,60
8420,2024-02-02,886,7,24,402,277,2911.56,114
8421,2023-11-14,465,70,28,400,985,4599.14,247
8422,2023-07-15,635,93,28,402,902,9356.8,272
8423,2022-08-23,356,86,194,400,979,1995.76,152
8424,2024-04-12,95,77,169,402,259,1061.34,57
8425,2022-03-14,4,53,94,403,864,2359.36,73
8426,2024-03-11,439,69,142,402,298,12515.89,439
8427,2023-11-13,241,100,163,403,226,8397.15,255
8428,2024-10-13,436,56,93,402,634,1955.59,307
8429,2023-04-14,283,37,199,401,239,13309.48,458
8430,2022-07-29,855,55,47,401,391,7517.4,220
8431,2024-11-11,867,40,158,400,540,5564.32,332
8432,2023-10-02,395,21,141,401,414,2953.44,112
8433,2022-05-03,676,48,193,401,206,1113.75,45
8434,2022-06-18,646,26,20,401,354,1858.61,221
8435,2022-08-12,969,57,2,401,497,3559.4,260
8436,2023-01-20,305,40,117,401,457,2414.72,88
8437,2023-04-10,789,80,192,400,495,6416.31,391
8438,2024-04-14,571,21,44,402,535,4264.4,280
8439,2024-12-06,971,35,170,401,124,2668.44,111
8440,2023-10-06,713,88,175,403,312,166.64,8
8441,2023-09-22,458,36,8,403,200,6040.9,313
8442,2024-05-09,107,96,125,402,418,3181.5,175
8443,2022-04-24,395,16,130,401,759,1919.12,149
8444,2023-11-05,128,12,130,400,612,2076.84,162
8445,2023-10-04,80,75,170,401,297,867.78,54
8446,2022-09-22,527,56,61,402,561,668.22,129
8447,2024-05-22,866,99,23,403,50,13691.72,457
8448,2024-02-19,258,78,31,402,314,1898.79,167
8449,2023-05-18,505,89,90,401,21,1478.5,50
8450,2024-02-20,628,13,71,403,964,2856.6,345
8451,2023-09-04,79,45,122,401,193,4333.44,244
8452,2024-11-26,277,1,186,400,207,979.55,137
8453,2024-10-03,519,9,4,400,499,1266.54,57
8454,2024-09-13,658,14,169,402,926,1424.85,177
8455,2024-01-05,102,36,150,402,335,7709.52,273
8456,2024-09-23,879,28,99,400,979,8497.47,447
8457,2024-03-18,437,93,20,400,548,1615.68,132
8458,2024-12-01,532,9,98,402,543,2212.56,72
8459,2022-12-14,201,84,6,400,467,2627.52,476
8460,2023-10-01,741,50,71,402,349,24.16,2
8461,2022-01-15,387,86,1,402,367,9775.86,366
8462,2022-04-08,524,11,132,403,237,717.22,109
8463,2022-12-30,505,82,97,401,732,2104.56,72
8464,2024-07-24,188,22,53,403,228,7600.6,427
8465,2023-10-26,61,34,54,401,939,5521.14,333
8466,2022-04-02,340,75,13,402,476,1884.0,120
8467,2023-11-02,864,19,43,403,776,10452.33,423
8468,2024-01-20,267,76,53,400,989,12002.43,407
8469,2023-12-06,882,27,145,403,910,2750.86,98
8470,2024-01-27,99,25,174,402,829,7125.3,315
8471,2023-08-30,149,54,16,403,844,846.4,32
8472,2024-07-27,161,60,66,400,718,1238.09,161
8473,2023-05-12,118,50,75,400,811,836.64,36
8474,2022-07-02,719,26,112,402,430,4216.68,159
8475,2022-11-17,715,47,74,401,439,131.46,21
8476,2022-09-18,553,97,166,401,172,2000.14,97
8477,2023-02-22,369,60,156,401,551,7583.21,331
8478,2023-09-08,377,72,145,401,160,1153.97,167
8479,2024-09-15,286,63,83,401,611,3291.52,139
8480,2024-07-27,364,51,94,402,105,1717.8,84
8481,2024-11-16,690,80,172,402,447,2192.32,104
8482,2024-05-26,503,53,109,402,792,1572.75,233
8483,2022-06-14,753,1,21,401,131,2299.08,322
8484,2023-04-05,660,98,180,403,365,4557.93,403
8485,2023-06-21,183,10,78,402,755,2994.66,262
8486,2023-11-19,296,87,199,402,773,7485.24,402
8487,2024-11-03,540,92,161,401,634,6882.26,218
8488,2023-02-15,576,89,33,402,155,5926.73,191
8489,2023-03-17,37,80,50,402,706,4218.88,128
8490,2023-11-27,178,9,91,400,502,2566.41,101
8491,2023-08-10,809,49,108,400,963,7245.94,403
8492,2024-12-26,742,74,164,401,996,4865.28,384
8493,2022-07-28,986,46,122,402,426,3729.12,457
8494,2022-04-06,681,10,10,401,839,108.57,11
8495,2022-07-30,733,18,54,402,985,1533.4,187
8496,2022-07-17,881,54,153,401,140,940.8,98
8497,2023-12-29,934,34,26,402,1000,2148.9,65
8498,2024-04-18,839,30,161,401,423,13323.57,381
8499,2022-09-19,117,38,68,402,208,8965.84,466
8500,2023-11-20,662,5,69,402,128,10075.12,428
8501,2024-09-27,557,57,127,400,785,14365.0,425
8502,2022-09-13,655,46,195,400,214,1626.56,92
8503,2023-09-04,191,26,45,403,195,2709.18,173
8504,2023-07-05,425,79,175,400,213,2625.48,99
8505,2023-01-21,89,5,88,403,85,5427.15,291
8506,2022-12-27,206,91,141,400,363,2298.22,151
8507,2022-10-09,465,72,187,403,448,9298.8,328
8508,2024-02-20,7,24,56,402,440,826.36,146
8509,2023-04-22,15,80,157,403,522,10682.85,311
8510,2024-02-04,13,62,179,403,508,10615.67,481
8511,2024-03-13,584,74,156,401,684,9016.88,269
8512,2022-09-10,909,81,146,402,576,14681.38,497
8513,2024-07-31,280,50,31,401,241,12241.32,494
8514,2022-01-18,37,19,75,400,371,1451.47,173
8515,2023-11-01,533,98,102,401,921,15438.72,473
8516,2023-03-08,342,27,52,401,901,1465.29,243
8517,2024-10-30,794,76,155,403,419,8888.79,493
8518,2024-06-05,829,69,95,402,218,276.12,36
8519,2022-11-27,936,9,16,403,364,13458.9,442
8520,2022-06-22,313,90,158,402,863,2654.4,237
8521,2024-04-04,752,47,176,402,768,757.05,103
8522,2023-11-28,363,57,127,400,679,791.28,24
8523,2022-04-23,678,99,37,403,339,5124.42,294
8524,2023-11-09,562,50,157,403,623,3362.02,97
8525,2024-12-03,307,27,66,401,193,668.2,52
8526,2023-07-21,788,43,43,400,173,4640.94,177
8527,2024-06-06,47,55,36,400,775,10195.2,320
8528,2022-08-09,565,6,175,402,49,7447.05,335
8529,2022-08-25,325,16,78,400,299,31.5,2
8530,2022-05-03,572,45,4,400,721,3129.76,124
8531,2024-09-08,645,35,184,401,994,7897.12,308
8532,2023-03-25,803,54,66,400,911,954.1,94
8533,2024-04-23,311,58,35,402,709,3518.16,137
8534,2023-01-01,293,44,55,403,14,5937.12,434
8535,2023-06-04,27,69,22,403,290,8664.81,363
8536,2022-10-11,377,87,61,403,541,5050.08,334
8537,2023-01-16,464,56,129,401,20,2318.48,292
8538,2022-07-29,170,20,79,403,400,2083.41,63
8539,2022-11-23,799,99,138,400,620,8095.8,412
8540,2022-11-27,9,78,196,403,602,1976.52,362
8541,2024-06-10,691,32,92,400,851,10901.34,426
8542,2022-06-08,77,61,88,401,242,1110.2,61
8543,2022-10-05,687,45,53,401,511,5900.54,307
8544,2024-12-24,399,7,79,401,479,7569.76,391
8545,2023-12-09,564,59,47,402,204,1821.6,240
8546,2022-10-11,37,88,30,402,236,1452.63,123
8547,2022-01-16,205,24,87,403,590,13684.32,468
8548,2023-07-11,456,98,65,400,196,15258.06,474
8549,2022-05-24,946,13,92,400,610,4279.17,213
8550,2023-08-19,553,97,178,402,162,1268.01,73
8551,2024-06-04,203,12,95,402,905,602.77,109
8552,2022-03-02,212,83,168,402,709,2487.84,292
8553,2022-06-05,365,49,164,402,201,13019.6,440
8554,2024-02-16,443,64,23,401,411,2756.92,157
8555,2023-02-05,337,11,192,402,333,914.37,87
8556,2022-10-05,218,18,84,401,851,3235.65,159
8557,2023-10-20,743,24,184,403,781,6920.56,314
8558,2023-06-08,611,53,91,403,468,3481.38,162
8559,2023-03-30,355,23,31,403,1,5820.5,350
8560,2022-01-14,978,56,74,400,148,3321.89,101
8561,2022-06-06,332,36,11,401,316,4609.6,134
8562,2024-10-27,210,2,116,402,15,935.0,55
8563,2022-10-18,510,82,6,401,667,3053.94,138
8564,2023-06-02,105,3,173,402,129,6524.7,195
8565,2024-03-23,206,53,77,401,476,4579.24,478
8566,2022-06-01,192,52,67,402,964,1617.68,146
8567,2024-09-23,429,66,166,403,626,8820.0,490
8568,2023-09-19,400,62,162,401,396,6245.46,306
8569,2023-02-03,5,12,177,401,212,1014.74,113
8570,2022-10-04,832,13,116,400,176,11021.5,329
8571,2024-09-18,124,78,146,403,73,4666.4,152
8572,2023-08-03,639,13,139,402,123,4272.32,158
8573,2023-12-28,433,16,107,400,816,2283.38,107
8574,2023-10-31,999,89,39,403,30,7375.2,420
8575,2023-01-12,861,21,129,403,580,4237.52,161
8576,2022-05-27,315,100,22,400,580,7679.88,468
8577,2022-05-24,689,48,158,401,636,4825.7,451
8578,2023-11-22,977,58,136,400,933,5659.34,281
8579,2022-03-30,434,73,4,401,57,10883.7,417
8580,2023-04-01,293,95,192,403,755,12672.66,429
8581,2022-05-26,81,24,13,401,481,625.66,109
8582,2022-10-12,926,30,136,402,654,8811.18,294
8583,2022-07-19,711,88,36,401,976,359.86,19
8584,2022-10-29,202,6,53,401,381,8143.2,377
8585,2023-04-01,230,74,139,402,70,1427.8,55
8586,2023-05-09,642,98,159,403,782,7254.2,380
8587,2023-05-14,555,85,118,401,450,9831.42,283
8588,2024-03-09,449,69,41,401,401,96.16,4
8589,2023-08-24,187,17,152,403,830,12399.78,447
8590,2024-04-15,337,14,78,402,703,3871.26,134
8591,2024-02-11,347,59,70,401,25,7861.4,460
8592,2022-02-17,392,68,17,402,693,11870.87,347
8593,2023-09-04,829,73,158,400,602,6757.31,259
8594,2022-10-17,52,23,152,400,65,567.1,107
8595,2022-01-10,531,35,61,401,600,2169.38,62
8596,2022-06-22,594,91,141,400,773,1014.78,39
8597,2024-06-16,606,53,64,401,22,4856.73,321
8598,2022-01-03,466,97,72,402,55,5994.15,445
8599,2023-05-05,868,22,113,400,846,9792.32,431
8600,2022-01-13,146,91,134,402,1000,11956.0,488
8601,2022-08-17,816,53,23,403,607,3780.7,110
8602,2024-04-16,829,23,70,400,533,7900.2,380
8603,2023-11-08,885,15,168,403,239,830.96,68
8604,2022-08-01,201,63,4,402,495,9103.1,365
8605,2022-06-06,39,32,122,403,950,841.32,82
8606,2023-11-17,616,35,32,402,132,6092.05,185
8607,2024-12-29,216,68,90,400,822,2658.63,221
8608,2024-10-06,530,10,31,403,290,11429.16,404
8609,2024-06-07,421,65,71,403,109,4515.4,422
8610,2022-05-01,812,13,199,400,909,2756.32,92
8611,2022-07-26,963,44,134,402,702,1870.54,62
8612,2024-01-23,539,11,31,400,97,2428.44,147
8613,2022-09-27,196,99,191,402,256,6903.84,456
8614,2024-03-24,522,21,131,400,100,5274.24,402
8615,2022-04-09,551,15,36,401,345,2602.6,220
8616,2022-06-17,409,64,98,403,51,1375.66,74
8617,2024-03-24,575,75,47,403,542,11011.41,459
8618,2023-07-17,892,60,132,403,982,982.56,46
8619,2023-02-12,865,69,59,402,511,10955.42,343
8620,2022-04-04,357,12,4,402,486,4168.8,120
8621,2022-03-04,190,67,43,400,221,1541.67,59
8622,2023-09-03,859,66,45,402,645,13924.18,454
8623,2023-09-09,756,30,6,402,779,2169.04,152
8624,2024-08-09,546,81,151,402,151,6050.64,408
8625,2024-04-25,227,39,149,400,779,361.79,11
8626,2024-07-13,430,68,185,401,253,2242.18,142
8627,2022-05-06,265,14,159,402,92,2599.2,342
8628,2022-03-31,220,4,114,403,880,1424.0,200
8629,2022-01-09,397,90,28,403,702,6329.26,371
8630,2023-07-03,876,53,80,401,816,11258.38,329
8631,2024-12-05,501,17,136,402,787,8726.08,268
8632,2022-05-26,525,14,137,403,588,4672.26,202
8633,2023-04-09,800,36,66,402,58,2704.8,168
8634,2022-10-19,872,40,128,403,176,1235.39,43
8635,2024-04-19,874,26,167,403,157,366.94,14
8636,2022-06-02,418,1,170,402,599,11326.08,347
8637,2022-08-13,489,95,180,401,885,705.0,100
8638,2022-02-28,65,57,15,403,434,8781.82,422
8639,2024-02-09,249,57,35,400,715,8066.8,280
8640,2023-03-18,863,45,132,402,745,12058.92,369
8641,2022-04-15,827,40,124,400,798,14552.55,443
8642,2024-07-24,91,21,107,402,398,7587.27,493
8643,2023-07-24,104,88,110,402,405,3518.0,200
8644,2022-07-14,344,59,198,400,995,1275.81,43
8645,2022-10-15,40,64,5,400,535,8722.63,353
8646,2023-11-23,642,68,197,401,784,4175.01,189
8647,2024-10-01,647,76,48,403,187,4955.04,186
8648,2023-11-26,141,45,118,403,81,1047.15,179
8649,2023-05-02,193,45,156,402,549,755.25,25
8650,2024-05-05,68,65,111,401,770,177.42,6
8651,2023-02-23,287,19,42,403,554,2209.92,192
8652,2022-09-11,708,89,1,400,730,1434.68,124
8653,2023-03-21,10,73,4,402,8,310.5,25
8654,2024-05-10,353,71,80,400,109,6452.84,457
8655,2023-11-26,444,43,189,400,152,6659.68,428
8656,2024-09-27,39,87,190,400,626,3894.44,167
8657,2022-10-20,699,60,189,400,278,2168.79,201
8658,2022-05-20,797,77,196,400,529,4229.68,392
8659,2024-12-04,431,35,136,401,390,1190.94,69
8660,2024-04-29,82,53,180,401,399,8973.15,489
8661,2024-08-30,907,9,117,403,326,2178.35,95
8662,2023-09-05,956,87,47,403,638,802.23,51
8663,2023-07-12,725,70,162,403,948,5908.41,277
8664,2022-06-30,688,82,68,400,707,903.83,71
8665,2022-12-02,815,57,193,403,37,1143.9,186
8666,2024-12-28,824,61,87,402,42,2953.5,165
8667,2023-06-28,303,69,21,403,453,8964.95,265
8668,2024-01-24,885,4,26,401,909,2466.66,294
8669,2023-02-16,539,60,16,403,944,4310.02,143
8670,2022-06-15,306,22,6,400,247,4272.78,142
8671,2023-09-27,217,71,192,401,559,9496.2,340
8672,2022-06-03,959,40,5,402,400,1306.76,91
8673,2024-12-27,448,88,187,401,815,5560.48,184
8674,2023-01-14,221,53,170,401,494,5543.58,469
8675,2022-04-08,514,85,147,400,248,2285.92,157
8676,2023-08-31,318,51,168,402,823,5773.61,463
8677,2023-01-01,856,9,192,400,887,10702.58,469
8678,2023-08-30,982,77,100,403,105,4702.5,250
8679,2023-01-21,59,61,145,400,587,2315.04,318
8680,2024-10-22,866,36,102,403,430,663.6,35
8681,2024-02-02,121,12,193,400,221,11053.2,366
8682,2024-04-07,747,21,82,403,710,1833.96,204
8683,2022-04-27,744,81,153,400,146,1560.6,270
8684,2024-07-18,777,76,180,402,383,68.64,12
8685,2022-04-23,784,33,77,402,76,3148.83,177
8686,2024-02-22,697,31,11,402,745,7332.4,230
8687,2024-10-14,382,56,40,401,23,706.44,84
8688,2023-10-16,554,73,46,401,578,2031.94,359
8689,2023-02-02,471,4,31,401,658,6436.15,245
8690,2022-03-01,990,86,117,401,5,10320.0,344
8691,2022-11-09,913,94,72,401,851,3669.56,398
8692,2024-08-11,913,62,94,403,504,5694.96,244
8693,2023-07-09,958,49,100,402,210,4511.34,426
8694,2022-08-28,991,98,76,402,160,5265.35,215
8695,2024-11-06,996,71,187,400,909,4560.0,250
8696,2024-09-02,890,82,74,403,813,3697.53,177
8697,2024-06-18,563,48,101,402,376,1272.15,45
8698,2023-01-03,284,18,115,401,272,4185.72,198
8699,2022-09-18,868,84,158,402,94,3152.9,205
8700,2023-01-11,684,67,126,401,335,425.04,56
8701,2024-08-14,493,68,101,401,266,2266.88,322
8702,2023-08-06,574,62,171,403,452,2825.9,154
8703,2024-04-14,797,26,150,403,675,2708.4,370
8704,2022-02-07,198,9,135,403,874,13906.12,398
8705,2023-01-02,510,63,146,403,992,906.25,29
8706,2024-11-01,814,67,172,403,449,9042.48,342
8707,2023-08-03,748,23,3,402,703,2127.6,360
8708,2023-10-27,482,69,76,403,180,2197.06,74
8709,2024-04-09,215,34,198,403,339,1005.12,48
8710,2024-04-08,879,41,198,400,355,909.6,120
8711,2022-05-11,301,10,174,401,730,2338.92,267
8712,2024-10-24,658,62,160,400,545,11493.12,384
8713,2024-05-30,677,66,110,402,807,1826.72,56
8714,2023-06-04,448,53,14,400,507,232.0,8
8715,2023-12-18,581,31,158,403,475,155.99,19
8716,2023-11-17,379,89,43,401,397,1159.72,158
8717,2022-10-01,270,50,96,402,158,8733.22,353
8718,2024-01-10,736,63,144,403,990,13854.28,407
8719,2023-02-05,942,41,30,403,557,1130.37,123
8720,2023-01-04,163,60,184,400,85,2703.8,110
8721,2024-10-21,52,8,37,400,765,3291.86,143
8722,2022-04-16,33,93,196,402,454,12759.43,499
8723,2023-11-13,369,58,176,403,253,3814.4,149
8724,2023-03-20,154,72,47,401,905,2192.55,311
8725,2022-09-18,679,91,17,401,426,4480.0,200
8726,2023-06-22,639,67,64,402,602,6372.49,263
8727,2024-12-09,279,50,154,403,212,1585.43,71
8728,2024-07-17,914,41,131,402,776,3063.32,172
8729,2024-08-29,110,83,49,403,55,2988.51,321
8730,2023-09-05,402,79,135,402,357,6141.25,289
8731,2022-03-01,617,8,98,403,953,2435.28,417
8732,2023-09-01,479,68,51,400,836,2013.74,214
8733,2024-05-21,298,52,185,402,515,9620.64,459
8734,2024-10-20,182,35,69,402,399,15703.05,465
8735,2023-05-12,85,19,187,402,816,1844.64,72
8736,2022-03-29,594,23,118,402,600,3220.56,126
8737,2022-04-01,604,67,24,400,147,435.94,71
8738,2022-06-01,350,84,25,401,661,7100.73,351
8739,2022-06-10,216,50,131,402,33,2291.24,167
8740,2022-08-10,733,50,172,402,170,2319.88,118
8741,2022-01-03,785,69,116,403,488,1398.12,191
8742,2022-04-21,769,6,53,401,163,13219.44,494
8743,2022-02-24,488,31,74,403,522,5212.63,383
8744,2022-11-26,437,60,66,402,433,4886.0,140
8745,2023-03-25,80,100,16,401,144,3867.36,112
8746,2023-12-26,831,33,63,403,733,7528.48,223
8747,2024-09-12,242,8,192,402,562,3720.64,176
8748,2022-06-08,636,55,191,402,781,4039.0,175
8749,2024-05-09,559,20,36,402,211,1552.8,48
8750,2022-06-13,153,46,94,401,754,3175.8,316
8751,2023-02-26,22,62,140,400,274,503.31,57
8752,2023-11-07,479,3,170,403,462,3125.25,463
8753,2024-10-17,852,80,181,401,862,6048.0,432
8754,2023-12-05,308,95,121,402,670,10478.19,309
8755,2022-05-23,106,30,29,402,828,9984.6,387
8756,2024-04-30,820,68,125,401,120,2152.8,345
8757,2023-09-04,162,50,76,402,616,10814.04,372
8758,2023-04-18,586,36,110,402,381,3000.83,263
8759,2022-07-23,827,2,147,400,197,6756.21,439
8760,2023-12-08,516,92,122,401,388,2493.12,98
8761,2024-08-27,359,5,48,403,650,857.66,37
8762,2024-03-07,314,24,29,400,178,2600.29,121
8763,2024-06-17,834,21,133,400,501,2309.12,128
8764,2024-04-28,957,95,199,402,583,9786.14,494
8765,2024-02-15,665,80,81,400,746,9588.0,376
8766,2022-08-28,577,52,170,402,226,9496.52,382
8767,2023-05-06,354,53,37,401,596,4899.15,171
8768,2022-12-19,75,10,31,403,6,2224.64,352
8769,2022-01-09,42,69,36,401,131,457.33,29
8770,2022-09-26,768,22,11,401,590,5807.04,368
8771,2022-04-11,542,74,136,400,299,3594.82,218
8772,2024-07-04,120,2,24,402,482,9347.3,443
8773,2023-06-24,829,60,91,400,788,2024.82,63
8774,2023-01-28,582,6,101,403,332,812.7,30
8775,2024-11-20,544,81,187,402,474,6583.52,368
8776,2022-03-21,188,60,51,400,435,133.76,11
8777,2023-12-15,55,20,177,402,922,6783.66,446
8778,2024-03-17,843,26,33,403,804,14355.12,428
8779,2023-12-17,159,36,23,403,624,5300.07,417
8780,2023-10-05,442,39,98,403,388,4056.0,240
8781,2023-06-05,422,79,31,402,170,7374.9,366
8782,2022-01-18,18,1,4,400,217,12955.8,390
8783,2024-06-27,270,25,115,402,501,2973.75,375
